| Rank |                                                                                        Drug Name                                                                                        | Target Name | Binding Score |
| 165  |                                                                                        Brigatinib                                                                                       |     ZBP1    |      7.29     |
| 166  |                                                                           2-Thiomethyl-3-Phenylpropanoic Acid                                                                           |     ZBP1    |      7.29     |
| 167  |                                                                                        Zanamivir                                                                                        |    NLRP3    |      7.29     |
| 168  |                                                                                        Dasatinib                                                                                        |    NLRP3    |      7.28     |
| 169  |                                                                                        Sertindole                                                                                       |     ZBP1    |      7.28     |
| 170  |                                                                                        Rifampicin                                                                                       |    NLRP3    |      7.28     |
| 171  |                                                                                        Brigatinib                                                                                       |    NLRP3    |      7.28     |
| 172  |                                                                                       Naldemedine                                                                                       |    NLRP3    |      7.27     |
| 173  |                                                 (2R)-2-AMINO-3,3,3-TRIFLUORO-N-HYDROXY-2-{[(4-PHENOXYPHENYL)SULFONYL]METHYL}PROPANAMIDE                                                 |    NLRP3    |      7.27     |
| 174  |                                                                           2-Thiomethyl-3-Phenylpropanoic Acid                                                                           |    NLRP3    |      7.26     |
| 175  |                                                                                      Staurosporine                                                                                      |     ZBP1    |      7.26     |
| 176  |                      5-CHLORO-THIOPHENE-2-CARBOXYLIC ACID ((3S,4S)-4-FLUORO- 1-{[2-FLUORO-4-(2-OXO-2H-PYRIDIN-1-YL)-PHENYLCARBAMOYL]-METHYL}-PYRROLIDIN-3-YL)-AMIDE                     |    NLRP3    |      7.25     |
| 177  |                                                                                      Staurosporine                                                                                      |    NLRP3    |      7.25     |
| 178  |                                   1-(5-{2-[(1-methyl-1H-pyrazolo[4,3-d]pyrimidin-7-yl)amino]ethyl}-1,3-thiazol-2-yl)-3-[3-(trifluoromethyl)phenyl]urea                                  |    NLRP3    |      7.24     |
| 179  |                                                                                          AV-412                                                                                         |    NLRP3    |      7.22     |
| 180  |                                                                   N-[2-(2-iodo-5-methoxy-1H-indol-3-yl)ethyl]acetamide                                                                  |    NLRP3    |      7.22     |
| 181  |                                                                                       Ruxolitinib                                                                                       |     ZBP1    |      7.22     |
| 182  |                                                                                       Calcipotriol                                                                                      |    NLRP3    |      7.22     |
| 183  |                      5-CHLORO-THIOPHENE-2-CARBOXYLIC ACID ((3S,4S)-4-FLUORO- 1-{[2-FLUORO-4-(2-OXO-2H-PYRIDIN-1-YL)-PHENYLCARBAMOYL]-METHYL}-PYRROLIDIN-3-YL)-AMIDE                     |     ZBP1    |      7.22     |
| 184  |                                               N-(2-chloro-6-methylphenyl)-8-[(3S)-3-methylpiperazin-1-yl]imidazo[1,5-a]quinoxalin-4-amine                                               |    NLRP3    |      7.21     |
| 185  |                   (2R,3R)-N^1^-[(1S)-2,2-DIMETHYL-1-(METHYLCARBAMOYL)PROPYL]-N^4^-HYDROXY-2-(2-METHYLPROPYL)-3-{[(1,3-THIAZOL-2-YLCARBONYL)AMINO]METHYL}BUTANEDIAMIDE                   |     ZBP1    |      7.21     |
| 186  |                                           1-{5-[2-(thieno[3,2-d]pyrimidin-4-ylamino)ethyl]-1,3-thiazol-2-yl}-3-[3-(trifluoromethyl)phenyl]urea                                          |    NLRP3    |      7.21     |
| 187  |                                                                                       Calyculin A                                                                                       |     ZBP1    |      7.21     |
| 188  |                                                                                     Doxercalciferol                                                                                     |    NLRP3    |      7.20     |
| 189  |                                         5-ethoxy-4-(1-methyl-7-oxo-3-propyl-6,7-dihydro-1H-pyrazolo[4,3-d]pyrimidin-5-yl)thiophene-2-sulfonamide                                        |    NLRP3    |      7.20     |
| 190  |                                                                                        Tipiracil                                                                                        |    NLRP3    |      7.20     |
| 191  |                                              N-hydroxy-4-({4-[4-(trifluoromethyl)phenoxy]phenyl}sulfonyl)tetrahydro-2H-pyran-4-carboxamide                                              |     ZBP1    |      7.20     |
| 192  |                                                            4-[(4-O-SULFAMOYLBENZYL)(4-CYANOPHENYL)AMINO]-4H-[1,2,4]-TRIAZOLE                                                            |    NLRP3    |      7.20     |
| 193  |                                                                                       Onapristone                                                                                       |     ZBP1    |      7.19     |
| 194  |                                                       N-HYDROXY-2-[4-(4-PHENOXY-BENZENESULFONYL)-TETRAHYDRO-PYRAN-4-YL]-ACETAMIDE                                                       |    NLRP3    |      7.19     |
| 195  |                                                                                         NPS-2143                                                                                        |    NLRP3    |      7.19     |
| 196  |                                                                                        Rifabutin                                                                                        |    NLRP3    |      7.19     |
| 197  |                                                   1-[4-(4-chlorobenzyl)-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-yl]methanamine                                                   |    NLRP3    |      7.19     |
| 198  |                   (2R,3R)-N^1^-[(1S)-2,2-DIMETHYL-1-(METHYLCARBAMOYL)PROPYL]-N^4^-HYDROXY-2-(2-METHYLPROPYL)-3-{[(1,3-THIAZOL-2-YLCARBONYL)AMINO]METHYL}BUTANEDIAMIDE                   |    NLRP3    |      7.19     |
| 199  |                                              (1n)-4-N-Butoxyphenylsulfonyl-(2r)-N-Hydroxycarboxamido-(4s)-Methanesulfonylamino-Pyrrolidine                                              |    NLRP3    |      7.19     |
