|  Rank |          Drug Name          | Target Name | Binding Score |
|  211  | BZGHPHUNZKSCKZ-UHFFFAOYSA-N |  A0A1S4F2S4 |     37.77     |
|  212  | HJLSLZFTEKNLFI-UHFFFAOYSA-N |  A0A6B9WHL6 |     37.77     |
|  213  | KAZMQKPLIPWQNO-UHFFFAOYSA-N |    P17763   |     37.74     |
|  214  | GYCPCOJTCINIFZ-OXJNMPFZSA-N |  A0A6B9WHL6 |     37.72     |
|  215  | XPPBBJCBDOEXDN-UHFFFAOYSA-N |  A0A6B9WHH1 |     37.70     |
|  216  | QWKAUGRRIXBIPO-UHFFFAOYSA-N |    P17763   |     37.69     |
|  217  | KCVLNFSMKJDCRV-UHFFFAOYSA-N |    P29990   |     37.63     |
|  218  | CXHKZHZLDMQGFF-ZSDSSEDPSA-N |    Q1A136   |     37.60     |
|  219  | PHBRSMBCWZLOFO-PBSXUYDUSA-N |    Q86825   |     37.60     |
|  220  | KJAAEKQTENJMDT-SFECMWDFSA-N |    Q1A136   |     37.57     |
|  221  | KVBGVZZKJNLNJU-UHFFFAOYSA-N |  A0A6B9WHH1 |     37.56     |
|  222  | RXTHKWVSXOIHJS-UHFFFAOYSA-N |    P17763   |     37.55     |
|  223  | NEHWBYHLYZGBNO-BVEPWEIPSA-N |    Q6YMS4   |     37.53     |
|  224  | XRYJULCDUUATMC-CYBMUJFWSA-N |  A0A6M3GXH9 |     37.51     |
|  225  | ZKEMUPZLDSXZCX-CEVDDVLHSA-N |    Q6YMS2   |     37.46     |
|  226  | QAWIHIJWNYOLBE-OKKQSCSOSA-N |    Q1A136   |     37.46     |
|  227  | CPRASSMXAHKLHY-UHFFFAOYSA-N |    P17763   |     37.45     |
|  228  | DIWDGCJUJQGVOU-RUZDIDTESA-N |    P27915   |     37.42     |
|  229  | AEOCXXJPGCBFJA-UHFFFAOYSA-N |  A0A1S4F2S4 |     37.42     |
|  230  | YOQPCWIXYUNEET-UHFFFAOYSA-N |    Q6YMS4   |     37.41     |
|  231  | GBJVVSCPOBPEIT-UHFFFAOYSA-N |    Q86825   |     37.41     |
|  232  | RRGUKTPIGVIEKM-UHFFFAOYSA-N |  A0A6B9WHK4 |     37.32     |
|  233  | MNDBXUUTURYVHR-UHFFFAOYSA-N |  A0A6B9WHC8 |     37.31     |
|  234  | RYJLVAQAWJNSLS-UHFFFAOYSA-N |  A0A6M3GXE4 |     37.29     |
|  235  | JUZYLCPPVHEVSV-LJQANCHMSA-N |    P29991   |     37.27     |
|  236  | WWONFUQGBVOKOF-UHFFFAOYSA-N |    Q86825   |     37.20     |
|  237  | WBKHQQZRHCECKK-UHFFFAOYSA-N |    Q6YMS7   |     37.20     |
|  238  | KRVMLPUDAOWOGN-UHFFFAOYSA-N |  A0A6B9WHJ8 |     37.18     |
