drug_id,partner_id,gene_name,inhibitor,antagonist,agonist
DB00129,BE0000424,OAT,0,0,0
DB00129,BE0000306,OTC,0,0,0
DB00129,BE0000286,ARG1,0,0,0
DB00129,BE0000371,OAZ1,0,0,0
DB00129,BE0000562,SLC7A2,0,0,0
DB00129,BE0000258,SLC25A2,0,0,0
DB00129,BE0000052,SLC7A4,0,0,0
DB00129,BE0000212,SLC7A1,0,0,0
DB00129,BE0000758,ARG2,0,0,0
DB00129,BE0000201,SLC25A15,0,0,0
DB00129,BE0000136,SLC7A3,0,0,0
DB00129,BE0002233,OAZ2,0,0,0
DB00129,BE0000347,GATM,0,0,0
DB00129,BE0002234,OAZ3,0,0,0
DB00130,BE0000874,CTPS1,0,1,0
DB00130,BE0000374,PPAT,0,0,0
DB00130,BE0002240,GLUL,0,0,0
DB00131,BE0000958,CREB1,0,0,0
DB00131,BE0001277,PIM1,0,0,0
DB00131,BE0000487,PDE4B,0,0,0
DB00131,BE0000007,PYGL,0,0,0
DB00131,BE0000254,PRKAB1,0,0,0
DB00131,BE0001473,HINT1,0,0,0
DB00131,BE0001287,PDE4D,0,0,0
DB00131,BE0000746,ACSS1,0,0,0
DB00131,BE0000350,ACSS2,0,0,0
DB00131,BE0000677,PRKAA1,0,0,0
DB00131,BE0000774,PRKAB2,0,0,0
DB00131,BE0000269,ADCY1,0,0,0
DB00131,BE0000639,ACSL1,0,0,0
DB00131,BE0002431,FBP1,0,1,0
DB00131,BE0003540,ADK,0,0,0
DB00132,BE0000888,FADS1,0,0,0
DB00132,BE0002246,FADS2,0,0,0
DB00132,BE0000986,SLC8A1,0,0,0
DB00132,BE0001023,TRPV1,0,0,0
DB00132,BE0002247,ELOVL4,0,0,0
DB00132,BE0000071,PPARA,0,0,0
DB00132,BE0001777,NR1H4,0,0,1
DB00132,BE0001007,PPARD,0,0,0
DB00132,BE0000215,PPARG,0,0,0
DB00132,BE0000412,RXRA,0,0,0
DB00133,BE0000323,CBS,0,0,0
DB00133,BE0000164,SDS,0,0,0
DB00133,BE0000388,SRR,0,0,0
DB00133,BE0000660,SPTLC2,0,0,0
DB00133,BE0000441,SPTLC1,0,0,0
DB00133,BE0000063,SARS,0,0,0
DB00133,BE0000316,AGXT,0,0,0
DB00134,BE0000763,MTRR,0,0,0
DB00134,BE0000734,MTR,0,0,0
DB00134,BE0001534,METAP2,0,0,0
DB00134,BE0000845,BHMT,0,0,0
DB00134,BE0002249,BHMT2,0,0,0
DB00135,BE0000614,TH,0,0,0
DB00135,BE0000363,YARS2,0,0,0
DB00135,BE0000230,YARS,0,0,0
DB00135,BE0000692,TAT,0,0,0
DB00136,BE0000779,VDR,0,1,0
DB00136,BE0008987,HOXA10,0,0,0
DB00138,BE0000030,SLC7A11,0,0,0
DB00138,BE0000035,CTNS,0,0,0
DB00138,BE0002251,SLC7A9,0,0,0
DB00138,BE0001130,SLC3A1,0,0,0
DB00139,BE0002257,SDHC,0,0,0
DB00139,BE0002258,SUCNR1,0,0,0
DB00139,BE0002259,OXCT2,0,0,0
DB00139,BE0002221,TMLHE,0,0,0
DB00139,BE0002260,SUCLA2,0,0,0
DB00139,BE0002261,SLC25A10,0,0,0
DB00139,BE0000176,SDHA,0,0,0
DB00139,BE0000989,HSD17B6,0,0,0
DB00139,BE0000611,SLC13A3,0,0,0
DB00139,BE0000447,SLC13A2,0,0,0
DB00139,BE0000022,SLC13A1,0,0,0
DB00139,BE0000355,SUCLG2,0,0,0
DB00139,BE0002252,SDHD,0,0,0
DB00139,BE0002253,P4HA2,0,0,0
DB00139,BE0002195,PLOD3,0,0,0
DB00139,BE0002197,BBOX1,0,0,0
DB00139,BE0000060,P4HA1,0,0,0
DB00139,BE0002254,SDHB,0,0,0
DB00139,BE0000152,ALDH5A1,1,0,0
DB00139,BE0002255,SUCLG1,0,0,0
DB00139,BE0002256,OXCT1,0,0,0
DB00139,BE0000087,PLOD1,0,0,0
DB00139,BE0000528,ASPH,0,0,0
DB00139,BE0002202,P3H1,0,0,0
DB00139,BE0002206,P3H2,0,0,0
DB00139,BE0002208,P3H3,0,0,0
DB00140,BE0000370,RFK,0,0,0
DB00140,BE0000595,BLVRB,0,0,0
DB00141,BE0002262,B4GALT3,0,0,0
DB00141,BE0002263,B4GALT4,0,0,0
DB00141,BE0002264,B4GALT2,0,0,0
DB00141,BE0002265,NAGK,0,0,0
DB00141,BE0002266,NAGPA,0,0,0
DB00141,BE0000391,NAGLU,0,0,0
DB00141,BE0000109,RENBP,0,0,0
DB00141,BE0000259,B4GALT1,0,0,0
DB00142,BE0000824,GRM1,0,0,0
DB00142,BE0000833,GRM4,0,0,0
DB00142,BE0000827,GRIK4,0,0,0
DB00142,BE0000828,GRIK5,0,0,0
DB00142,BE0000834,GRM7,0,0,0
DB00142,BE0000835,GRM8,0,0,0
DB00142,BE0002267,SLC1A7,0,0,0
DB00142,BE0002268,OPLAH,0,0,0
DB00142,BE0002235,PFAS,0,0,0
DB00142,BE0000721,BCAT2,0,0,0
DB00142,BE0000396,GRIN2D,0,0,0
DB00142,BE0002269,GRID2,0,0,0
DB00142,BE0000534,GRIN3B,0,0,0
DB00142,BE0002237,GATB,0,0,0
DB00142,BE0000825,GLS,0,0,0
DB00142,BE0000383,GOT2,0,0,0
DB00142,BE0000188,EPRS,0,0,0
DB00142,BE0000219,ASNS,0,0,0
DB00142,BE0002240,GLUL,0,0,0
DB00142,BE0000529,GOT1,0,0,0
DB00142,BE0000692,TAT,0,0,0
DB00142,BE0000667,GPT,0,0,0
DB00142,BE0000403,GGCX,0,0,0
DB00142,BE0001115,SLC1A3,0,0,0
DB00142,BE0000884,SLC1A2,0,0,0
DB00142,BE0001054,SLC1A1,0,0,0
DB00142,BE0000166,GCLC,0,0,0
DB00142,BE0002270,SLC1A6,0,0,0
DB00142,BE0000755,GLUD2,0,0,0
DB00142,BE0000321,GMPS,0,0,0
DB00142,BE0000517,BCAT1,0,0,0
DB00142,BE0000253,ABAT,0,0,0
DB00142,BE0000365,GRIN1,0,0,0
DB00142,BE0000700,FPGS,0,0,0
DB00142,BE0002271,ENPEP,0,0,0
DB00142,BE0000760,GRIN2A,0,0,0
DB00142,BE0000417,GRIN2B,0,0,0
DB00142,BE0000454,GRIN2C,0,0,0
DB00142,BE0002152,GIG18,0,0,0
DB00142,BE0002272,EARS2,0,0,0
DB00142,BE0002273,LGSN,0,0,0
DB00142,BE0002244,NADSYN1,0,0,0
DB00142,BE0002162,CCBL2,0,0,0
DB00142,BE0002274,NAGS,0,0,0
DB00142,BE0000727,AADAT,0,0,0
DB00142,BE0000641,GRIN3A,0,0,0
DB00142,BE0002166,GPT2,0,0,0
DB00142,BE0002275,SLC25A18,0,0,0
DB00142,BE0002276,SLC25A22,0,0,0
DB00142,BE0000073,AASS,0,0,0
DB00142,BE0000003,GLS2,0,0,0
DB00142,BE0002277,DNPEP,0,0,0
DB00142,BE0002278,GRID1,0,0,0
DB00142,BE0000030,SLC7A11,0,0,0
DB00142,BE0004640,CPQ,0,0,0
DB00142,BE0000603,PSAT1,0,0,0
DB00142,BE0000180,GLUD1,0,0,0
DB00142,BE0000346,GRIK1,0,0,0
DB00142,BE0000640,GRIA1,0,0,0
DB00142,BE0000606,GCLM,0,0,0
DB00142,BE0000568,FOLH1,0,0,0
DB00142,BE0000602,GAD2,0,0,0
DB00142,BE0000378,GAD1,0,0,0
DB00142,BE0000822,FTCD,0,0,0
DB00142,BE0000829,GRIA2,0,0,0
DB00142,BE0000831,GRIA3,0,0,0
DB00142,BE0000830,GRIA4,0,0,0
DB00142,BE0000823,ALDH18A1,0,0,0
DB00142,BE0000826,GRIK2,0,0,0
DB00142,BE0000832,GRIK3,0,0,0
DB00143,BE0002279,MGST3,0,0,0
DB00143,BE0001167,HPGDS,0,0,0
DB00143,BE0002280,TXNDC12,0,0,0
DB00143,BE0002281,GSTA1,0,0,0
DB00143,BE0002189,GSTA2,0,0,0
DB00143,BE0002282,MGST1,0,0,0
DB00143,BE0002283,ESD,0,0,0
DB00143,BE0000889,GGT1,0,0,0
DB00143,BE0001189,GSTM2,0,0,0
DB00143,BE0002284,GLRX,0,0,0
DB00143,BE0001135,GPX4,0,0,0
DB00143,BE0002285,GSTM5,0,0,0
DB00143,BE0002286,GPX6,0,0,0
DB00143,BE0001825,HAGH,0,0,0
DB00143,BE0002287,GPX1,0,0,0
DB00143,BE0002288,GPX8,0,0,0
DB00143,BE0002289,GPX7,0,0,0
DB00143,BE0002290,MGST2,0,0,0
DB00143,BE0002291,GSTO2,0,0,0
DB00143,BE0002292,GLRX2,0,0,0
DB00143,BE0000962,GLO1,0,0,0
DB00143,BE0001117,LTC4S,0,0,0
DB00143,BE0000648,GSR,0,0,0
DB00143,BE0000185,GSS,0,0,0
DB00143,BE0000807,GSTM1,0,0,0
DB00143,BE0000808,GSTK1,0,0,0
DB00143,BE0000809,GSTA3,0,0,0
DB00143,BE0000810,GSTM3,0,0,0
DB00143,BE0000811,GSTA4,0,0,0
DB00143,BE0000812,GSTM4,0,0,0
DB00143,BE0000813,GSTA5,0,0,0
DB00143,BE0000814,GSTP1,0,0,0
DB00143,BE0000815,GSTO1,0,0,0
DB00143,BE0000816,GPX1,0,0,0
DB00143,BE0000817,GPX2,0,0,0
DB00143,BE0000818,GSTT1,0,0,0
DB00143,BE0000819,GSTZ1,0,0,0
DB00143,BE0000820,GPX5,0,0,0
DB00143,BE0000821,GPX3,0,0,0
DB00143,BE0000747,AKR1B1,0,0,0
DB00143,BE0000058,MMP9,0,0,0
DB00143,BE0002638,CYP3A4,0,0,0
DB00144,BE0002296,DGKG,0,0,0
DB00144,BE0002297,DGKD,0,0,0
DB00144,BE0002299,PTDSS2,0,0,0
DB00144,BE0002300,SMPD4,0,0,0
DB00144,BE0002301,SMPD3,0,0,0
DB00144,BE0001001,ATP8A1,0,0,0
DB00144,BE0001132,PRKCA,0,0,0
DB00144,BE0001099,PTDSS1,0,0,0
DB00144,BE0000673,PISD,0,0,0
DB00144,BE0000189,SCARB1,0,0,0
DB00145,BE0000518,GCAT,0,0,0
DB00145,BE0000409,ALAS1,0,0,0
DB00145,BE0000898,ALAS2,0,0,0
DB00145,BE0002302,GCSH,0,0,0
DB00145,BE0000998,GARS,0,0,0
DB00145,BE0000760,GRIN2A,0,1,0
DB00145,BE0002303,BAAT,0,0,0
DB00145,BE0002304,GPR18,0,0,0
DB00145,BE0000185,GSS,0,0,0
DB00145,BE0000454,GRIN2C,0,0,0
DB00145,BE0002305,GLYAT,0,0,0
DB00145,BE0000536,SLC36A1,0,0,0
DB00145,BE0000292,SHMT2,0,0,0
DB00145,BE0002306,GLYATL2,0,0,0
DB00145,BE0002307,GLYATL1,0,0,0
DB00145,BE0000102,AGXT2,0,0,0
DB00145,BE0002308,SLC32A1,0,0,0
DB00145,BE0002309,PIPOX,0,0,0
DB00145,BE0002310,SLC6A5,0,0,0
DB00145,BE0000534,GRIN3B,0,0,0
DB00145,BE0000618,GLDC,0,0,0
DB00145,BE0000940,SLC6A9,0,0,0
DB00145,BE0000433,GLRA1,0,0,0
DB00145,BE0000316,AGXT,0,0,0
DB00145,BE0000055,GLRB,0,0,0
DB00145,BE0000331,SHMT1,0,0,0
DB00145,BE0000414,GLRA3,0,0,0
DB00145,BE0000745,GLRA2,0,0,0
DB00145,BE0000372,GNMT,0,0,0
DB00145,BE0000347,GATM,0,0,0
DB00146,BE0000779,VDR,0,0,1
DB00147,BE0000042,PDXK,0,0,0
DB00148,BE0000714,CKM,0,0,0
DB00148,BE0000171,CKMT1A,0,0,0
DB00148,BE0000082,CKB,0,0,0
DB00148,BE0000410,CKMT2,0,0,0
DB00148,BE0000375,SLC6A8,0,0,0
DB00148,BE0000567,GAMT,0,0,0
DB00149,BE0000204,LARS2,0,0,0
DB00149,BE0000721,BCAT2,0,0,0
DB00149,BE0000517,BCAT1,0,0,0
DB00149,BE0000613,LCMT2,0,0,0
DB00149,BE0000450,LCMT1,0,0,0
DB00149,BE0000769,LARS,0,0,0
DB00150,BE0002311,WARS2,1,0,0
DB00150,BE0000228,WARS,1,0,0
DB00151,BE0000606,GCLM,0,0,0
DB00151,BE0000166,GCLC,0,0,0
DB00151,BE0000529,GOT1,0,0,0
DB00151,BE0000791,CTH,0,0,0
DB00151,BE0000323,CBS,0,0,0
DB00151,BE0000701,CARS,0,0,0
DB00151,BE0001145,MGMT,0,0,0
DB00151,BE0000185,GSS,0,0,0
DB00151,BE0000963,SLC19A3,0,0,0
DB00151,BE0002312,CARS2,0,0,0
DB00151,BE0000079,CSAD,0,0,0
DB00151,BE0000151,NFS1,0,0,0
DB00151,BE0000569,CDO1,0,0,0
DB00152,BE0000157,TPK1,0,0,0
DB00152,BE0003530,SLC19A2,0,0,0
DB00153,BE0000779,VDR,0,0,1
DB00153,BE0004902,CACNG1,0,0,0
DB00154,BE0000017,PTGS1,1,0,0
DB00154,BE0000262,PTGS2,0,0,0
DB00155,BE0000671,ASS1,0,0,0
DB00155,BE0000608,DDAH2,0,0,0
DB00155,BE0000788,ASS,0,0,0
DB00155,BE0000766,DDAH1,0,0,0
DB00155,BE0000306,OTC,0,0,0
DB00155,BE0000067,NOS1,0,0,0
DB00155,BE0000005,NOS2,0,0,0
DB00155,BE0000263,NOS3,0,0,0
DB00155,BE0002313,PADI6,0,0,0
DB00155,BE0002314,PADI1,0,0,0
DB00155,BE0002315,PADI3,0,0,0
DB00155,BE0002316,PADI2,0,0,0
DB00155,BE0001092,PADI4,0,0,0
DB00156,BE0000482,THNSL1,0,0,0
DB00156,BE0000234,TARS,0,0,0
DB00156,BE0002317,TARS2,0,0,0
DB00157,BE0000645,UGDH,0,0,0
DB00157,BE0000227,ADH1A,0,0,0
DB00157,BE0000299,SORD,0,0,0
DB00157,BE0000360,ADH4,0,0,0
DB00157,BE0000465,ADH1C,0,0,0
DB00157,BE0000400,ADH1B,0,0,0
DB00157,BE0000522,ADH7,0,0,0
DB00157,BE0000208,GPD1,0,0,0
DB00157,BE0000297,LDHAL6A,0,0,0
DB00157,BE0000009,ADH5,0,0,0
DB00157,BE0000747,AKR1B1,0,0,0
DB00157,BE0000317,HSD17B10,0,0,0
DB00157,BE0000780,MDH2,0,0,0
DB00157,BE0000425,LDHA,0,0,0
DB00157,BE0000148,ME2,0,0,0
DB00157,BE0000408,HSD17B4,0,0,0
DB00157,BE0000100,LDHAL6B,0,0,0
DB00157,BE0000149,LDHC,0,0,0
DB00157,BE0000068,LDHB,0,0,0
DB00157,BE0000586,EHHADH,0,0,0
DB00157,BE0000377,HADH,0,0,0
DB00157,BE0000328,ME3,0,0,0
DB00157,BE0000175,BDH1,0,0,0
DB00157,BE0000589,MDH1,0,0,0
DB00157,BE0000128,HIBADH,0,0,0
DB00157,BE0000336,HSD17B3,0,0,0
DB00157,BE0000574,HMGCR,0,0,0
DB00157,BE0000604,ME1,0,0,0
DB00157,BE0000161,PHGDH,0,0,0
DB00157,BE0000184,HSD17B7,0,0,0
DB00157,BE0000771,IDH3G,0,0,0
DB00157,BE0000559,IDH3B,0,0,0
DB00157,BE0000011,IDH3A,0,0,0
DB00157,BE0000194,HSD17B1,0,0,0
DB00157,BE0000006,HSD17B2,0,0,0
DB00157,BE0000570,RDH5,0,0,0
DB00157,BE0000357,H6PD,0,0,0
DB00157,BE0000578,HSD17B8,0,0,0
DB00157,BE0000438,AKR1C4,0,0,0
DB00157,BE0000722,IMPDH2,0,0,0
DB00157,BE0000592,AKR1C3,0,0,0
DB00157,BE0000552,HPGD,0,0,0
DB00157,BE0000662,TSTA3,0,0,0
DB00157,BE0000126,AKR1C1,0,0,0
DB00157,BE0000329,HSD11B1,0,0,0
DB00157,BE0000059,HSD3B2,0,0,0
DB00157,BE0000051,HSD3B1,0,0,0
DB00157,BE0000761,IMPDH1,0,0,0
DB00157,BE0000260,HADHA,0,0,0
DB00157,BE0000133,ALDH2,0,0,0
DB00157,BE0000131,HSD11B2,0,0,0
DB00157,BE0000622,AKR1C2,0,0,0
DB00157,BE0000044,NSDHL,0,0,0
DB00157,BE0000193,ALDH3B2,0,0,0
DB00157,BE0000231,ALDH6A1,0,0,0
DB00157,BE0000718,ALDH3A1,0,0,0
DB00157,BE0000554,ALDH1A1,0,0,0
DB00157,BE0000720,GAPDHS,0,0,0
DB00157,BE0000287,ALDH9A1,0,0,0
DB00157,BE0000583,ALDH1A3,0,0,0
DB00157,BE0000479,ALDH1B1,0,0,0
DB00157,BE0000446,ALDH3B1,0,0,0
DB00157,BE0000542,GAPDH,0,0,0
DB00157,BE0000513,ALDH1A2,0,0,0
DB00157,BE0000600,ALDH3A2,0,0,0
DB00157,BE0000152,ALDH5A1,0,0,0
DB00157,BE0000135,ALDH7A1,0,0,0
DB00157,BE0000595,BLVRB,0,0,0
DB00157,BE0000728,PYCR2,0,0,0
DB00157,BE0000225,PYCR1,0,0,0
DB00157,BE0000180,GLUD1,0,0,0
DB00157,BE0000098,PDHB,0,0,0
DB00157,BE0000609,PDHA2,0,0,0
DB00157,BE0000571,PDHA1,0,0,0
DB00157,BE0000741,BLVRA,0,0,0
DB00157,BE0000762,ACADS,0,0,0
DB00157,BE0000330,DHFR,0,0,0
DB00157,BE0000162,OGDH,0,0,0
DB00157,BE0000755,GLUD2,0,0,0
DB00157,BE0000031,DHCR7,0,0,0
DB00157,BE0000220,NQO2,0,0,0
DB00157,BE0000655,MT-ND2,0,0,0
DB00157,BE0000073,AASS,0,0,0
DB00157,BE0000196,MT-ND3,0,0,0
DB00157,BE0000307,NDUFS7,0,0,0
DB00157,BE0000617,MTHFD1,0,0,0
DB00157,BE0000268,MTHFD2,0,0,0
DB00157,BE0000244,ALDH4A1,0,0,0
DB00157,BE0000160,CYB5R3,0,0,0
DB00157,BE0000541,NDUFA11,0,0,0
DB00157,BE0000551,MT-ND4,0,0,0
DB00157,BE0000540,QDPR,0,0,0
DB00157,BE0000503,MT-ND1,0,0,0
DB00157,BE0000008,NNT,0,0,0
DB00157,BE0000473,NDUFA5,0,0,0
DB00157,BE0000305,NDUFA9,0,0,0
DB00157,BE0000272,MT-ND4L,0,0,0
DB00157,BE0000081,NDUFA10,0,0,0
DB00157,BE0000401,NDUFA7,0,0,0
DB00157,BE0000224,NDUFA1,0,0,0
DB00157,BE0000348,MT-ND6,0,0,0
DB00157,BE0000580,MT-ND5,0,0,0
DB00157,BE0000169,NDUFA4,0,0,0
DB00157,BE0000213,NDUFA6,0,0,0
DB00157,BE0000545,NDUFAB1,0,0,0
DB00157,BE0000550,NDUFA2,0,0,0
DB00157,BE0000367,NDUFA8,0,0,0
DB00157,BE0000684,NDUFA3,0,0,0
DB00157,BE0000676,NDUFB8,0,0,0
DB00157,BE0000173,NDUFC2,0,0,0
DB00157,BE0000338,NDUFB1,0,0,0
DB00157,BE0000493,NDUFS1,0,0,0
DB00157,BE0000245,NDUFB10,0,0,0
DB00157,BE0000295,NDUFB4,0,0,0
DB00157,BE0000284,NDUFB3,0,0,0
DB00157,BE0000427,NDUFB2,0,0,0
DB00157,BE0000512,NDUFB7,0,0,0
DB00157,BE0000596,NDUFB9,0,0,0
DB00157,BE0000729,NDUFS2,0,0,0
DB00157,BE0000243,NDUFB5,0,0,0
DB00157,BE0000313,NDUFC1,0,0,0
DB00157,BE0000376,NDUFB6,0,0,0
DB00157,BE0000027,NDUFV3,0,0,0
DB00157,BE0000737,DLD,0,0,0
DB00157,BE0000191,NDUFS3,0,0,0
DB00157,BE0000648,GSR,0,0,0
DB00157,BE0000754,NDUFA12,0,0,0
DB00157,BE0000089,NDUFS5,0,0,0
DB00157,BE0000500,NDUFS4,0,0,0
DB00157,BE0000485,NDUFV1,0,0,0
DB00157,BE0000137,NDUFV2,0,0,0
DB00157,BE0000525,NDUFA13,0,0,0
DB00157,BE0000569,CDO1,0,0,0
DB00157,BE0000093,NDUFS6,0,0,0
DB00157,BE0000319,NDUFA4L2,0,0,0
DB00157,BE0000037,NDUFS8,0,0,0
DB00157,BE0000421,CYP4A11,0,0,0
DB00157,BE0000065,DLAT,0,0,0
DB00157,BE0000010,AMT,0,0,0
DB00157,BE0000096,MSMO1,0,0,0
DB00157,BE0000735,HMOX1,0,0,0
DB00157,BE0000587,HMOX2,0,0,0
DB00157,BE0000344,CYP17A1,0,0,0
DB00157,BE0000252,TYR,0,0,0
DB00158,BE0000652,FOLR3,0,0,0
DB00158,BE0000271,FOLR2,0,0,0
DB00158,BE0003405,FOLR1,0,0,0
DB00159,BE0000262,PTGS2,1,0,0
DB00159,BE0000017,PTGS1,1,0,0
DB00159,BE0000215,PPARG,0,0,1
DB00159,BE0001007,PPARD,0,0,1
DB00159,BE0000888,FADS1,0,0,1
DB00159,BE0000996,ACSL4,0,0,0
DB00159,BE0001093,ACSL3,0,0,0
DB00159,BE0000688,FFAR1,0,0,1
DB00159,BE0000986,SLC8A1,1,0,0
DB00159,BE0001023,TRPV1,0,0,0
DB00159,BE0000071,PPARA,0,0,0
DB00160,BE0000316,AGXT,0,0,0
DB00160,BE0000253,ABAT,1,0,0
DB00160,BE0000392,KYNU,0,0,0
DB00160,BE0002318,AARS2,0,0,0
DB00160,BE0002164,PHYKPL,0,0,0
DB00160,BE0002166,GPT2,0,0,0
DB00160,BE0000667,GPT,0,0,0
DB00160,BE0000151,NFS1,0,0,0
DB00160,BE0000536,SLC36A1,0,0,0
DB00160,BE0000789,SLC7A8,0,0,0
DB00160,BE0000102,AGXT2,0,0,0
DB00160,BE0000294,AARS,0,0,0
DB00160,BE0000480,SLC1A4,0,0,0
DB00161,BE0000544,PCCB,0,0,0
DB00161,BE0000517,BCAT1,0,0,0
DB00161,BE0000223,VARS,0,0,0
DB00162,BE0000726,RDH12,0,0,0
DB00162,BE0002319,DHRS3,0,0,0
DB00162,BE0000583,ALDH1A3,0,0,0
DB00162,BE0002320,RETSAT,0,0,0
DB00162,BE0002321,RDH11,0,0,0
DB00162,BE0000032,DHRS4,0,0,0
DB00162,BE0002322,RDH14,0,0,0
DB00162,BE0002323,RDH8,0,0,0
DB00162,BE0000900,LRAT,0,0,0
DB00162,BE0000301,RBP1,0,0,0
DB00162,BE0000570,RDH5,0,0,0
DB00162,BE0000593,RDH13,0,0,0
DB00162,BE0000255,RBP3,0,0,0
DB00162,BE0000513,ALDH1A2,0,0,0
DB00162,BE0000554,ALDH1A1,0,0,0
DB00162,BE0000786,RLBP1,0,0,0
DB00162,BE0005056,APOD,0,0,0
DB00162,BE0001167,HPGDS,0,0,0
DB00163,BE0000956,NR1I2,0,0,0
DB00163,BE0000872,PRKCB,0,0,0
DB00163,BE0000248,ALOX5,0,0,0
DB00163,BE0001132,PRKCA,0,0,0
DB00163,BE0002324,DGKA,0,0,0
DB00163,BE0002325,PPP2CB,0,0,0
DB00163,BE0002326,PPP2CA,0,0,0
DB00163,BE0000076,SEC14L4,0,0,0
DB00163,BE0000339,SEC14L3,0,0,0
DB00163,BE0000256,SEC14L2,0,0,0
DB00165,BE0000042,PDXK,0,0,0
DB00166,BE0000040,LIPT1,0,0,0
DB00166,BE0002327,LIAS,0,0,0
DB00166,BE0000094,SLC5A6,0,0,0
DB00167,BE0002328,IARS2,0,0,0
DB00167,BE0000573,ACADSB,0,0,0
DB00167,BE0000517,BCAT1,0,0,0
DB00167,BE0000721,BCAT2,0,0,0
DB00167,BE0000491,IARS,0,0,0
DB00168,BE0001023,TRPV1,0,0,0
DB00168,BE0000395,TAS1R2,0,0,1
DB00168,BE0000582,TAS1R3,0,0,0
DB00169,BE0000779,VDR,0,0,1
DB00170,BE0000403,GGCX,0,0,0
DB00170,BE0000713,VKORC1,0,0,0
DB00170,BE0002329,VKORC1L1,0,0,0
DB00170,BE0000048,F2,0,0,0
DB00170,BE0000333,F7,0,0,0
DB00170,BE0000364,F9,0,0,0
DB00170,BE0000216,F10,0,0,0
DB00170,BE0000380,PROC,0,0,0
DB00170,BE0000943,PROS1,0,0,0
DB00170,BE0000547,PROZ,0,0,0
DB00170,BE0000220,NQO2,0,0,0
DB00170,BE0001184,NQO1,0,0,0
DB00170,BE0000724,BGLAP,0,0,1
DB00171,BE0000435,ABL2,1,0,0
DB00171,BE0001032,ABCB1,0,0,0
DB00171,BE0001168,ABCG1,0,0,0
DB00171,BE0001069,ABCC2,0,0,0
DB00171,BE0000119,ABCA1,0,0,0
DB00171,BE0000350,ACSS2,0,0,0
DB00171,BE0000359,ALK,0,0,0
DB00171,BE0000202,NAE1,0,0,0
DB00171,BE0000677,PRKAA1,0,0,0
DB00171,BE0000434,ARAF,0,0,0
DB00171,BE0000459,ACVRL1,0,0,0
DB00171,BE0000639,ACSL1,0,0,0
DB00171,BE0000261,NT5C2,0,0,0
DB00171,BE0000750,ASNA1,0,0,0
DB00171,BE0000469,ABCC9,0,0,0
DB00171,BE0000428,AKT1,0,0,0
DB00171,BE0000341,ADRBK1,0,0,0
DB00171,BE0000310,APAF1,0,0,0
DB00171,BE0000746,ACSS1,0,0,0
DB00171,BE0000665,ACVR1B,0,0,0
DB00171,BE0000264,ACVR1,0,0,0
DB00171,BE0000703,ABCB11,0,0,0
DB00171,BE0000219,ASNS,0,0,0
DB00171,BE0000437,CDK15,0,0,0
DB00171,BE0000599,SLC25A4,0,0,0
DB00171,BE0000207,ABCC8,0,0,0
DB00171,BE0000671,ASS1,0,0,0
DB00171,BE0000139,AFG3L2,0,0,0
DB00171,BE0000018,ADRBK2,0,0,0
DB00171,BE0000675,AMHR2,0,0,0
DB00171,BE0000772,TNK2,0,0,0
DB00171,BE0000014,ABL1,1,0,0
DB00171,BE0000269,ADCY1,0,0,0
DB00171,BE0003640,ABCC6,0,0,0
DB00171,BE0001188,ABCC4,0,0,0
DB00171,BE0000785,ABCC1,0,0,0
DB00171,BE0001195,CFTR,0,0,0
DB00171,BE0002379,PIK3CA,0,0,0
DB00171,BE0001209,CSNK2A1,0,0,0
DB00171,BE0005435,CSNK2B,0,0,0
DB00171,BE0005499,P2RY11,0,0,0
DB00171,BE0003160,PPP5C,0,0,0
DB00172,BE0002253,P4HA2,0,0,0
DB00172,BE0002330,PRODH,0,0,0
DB00172,BE0002331,PPIH,0,0,0
DB00172,BE0002149,PROSC,0,0,0
DB00172,BE0000060,P4HA1,0,0,0
DB00172,BE0002332,PPIB,0,0,0
DB00172,BE0001399,PPIF,0,0,0
DB00172,BE0002333,PPIC,0,0,0
DB00172,BE0001014,PPIA,0,0,0
DB00172,BE0002334,PPIG,0,0,0
DB00172,BE0002202,P3H1,0,0,0
DB00172,BE0002335,P5CR2,0,0,0
DB00172,BE0002336,PARS2,0,0,0
DB00172,BE0002206,P3H2,0,0,0
DB00172,BE0002208,P3H3,0,0,0
DB00172,BE0004615,PYCRL,0,0,0
DB00172,BE0002337,L3HYPDH,0,0,0
DB00172,BE0000225,PYCR1,0,0,0
DB00172,BE0000188,EPRS,0,0,0
DB00172,BE0000423,SLC6A14,0,0,0
DB00172,BE0000723,SLC6A7,0,0,0
DB00172,BE0000728,PYCR2,0,0,0
DB00173,BE0000115,APRT,0,0,0
DB00173,BE0000702,ACACB,0,0,0
DB00173,BE0003786,ACP1,0,0,0
DB00173,BE0002791,PECR,0,0,0
DB00173,BE0004323,SRPK2,0,0,0
DB00173,BE0001128,MTAP,0,0,0
DB00174,BE0000236,SLC1A5,0,0,0
DB00174,BE0002230,ASRGL1,0,0,0
DB00174,BE0002338,NARS2,0,0,0
DB00174,BE0000285,SLC38A3,0,0,0
DB00174,BE0000219,ASNS,0,0,0
DB00174,BE0000607,NARS,0,0,0
DB00175,BE0000574,HMGCR,1,0,0
DB00175,BE0002366,HDAC2,1,0,0
DB00176,BE0000749,SLC6A4,1,0,0
DB00176,BE0000090,KCNH2,0,0,0
DB00177,BE0000062,AGTR1,0,1,0
