| Rank |                                                                                        Drug Name                                                                                        | Target Name | Binding Score |
| 147  |                                                     N2-({[(4-Bromophenyl)Methyl]Oxy}Carbonyl)-N1-[(1s)-1-Formylpentyl]-L-Leucinamide                                                    |    NLRP3    |      6.31     |
| 148  |                                                                                        Eribaxaban                                                                                       |     ZBP1    |      6.30     |
| 149  |                                                                                        Febuxostat                                                                                       |     ZBP1    |      6.30     |
| 150  |                                                                                        Raclopride                                                                                       |    NLRP3    |      6.29     |
| 151  |                                                                                       Ganstigmine                                                                                       |     ZBP1    |      6.29     |
| 152  |                                                                   3-PYRIDIN-4-YL-2,4-DIHYDRO-INDENO[1,2-.C.] PYRAZOLE                                                                   |    NLRP3    |      6.29     |
| 153  |                                                                                      Phosphoramidon                                                                                     |     ZBP1    |      6.29     |
| 154  |                                              3-{6-[(8-HYDROXY-QUINOLINE-2-CARBONYL)-AMINO]-2-THIOPHEN-2-YL-HEXANOYLAMINO}-4-OXO-BUTYRI ACID                                             |    NLRP3    |      6.28     |
| 155  |                                       (2S)-1-(Dimethylamino)-3-(4-{[4-(2-methylimidazo[1,2-a]pyridin-3-yl)-2-pyrimidinyl]amino}phenoxy)-2-propanol                                      |    NLRP3    |      6.28     |
| 156  |                                                 2,4-Diamino-5-Methyl-6-[(3,4,5-Trimethoxy-N-Methylanilino)Methyl]Pyrido[2,3-D]Pyrimidine                                                |     ZBP1    |      6.27     |
| 157  |                                                 N-[(1S)-2-amino-1-phenylethyl]-5-(1H-pyrrolo[2,3-b]pyridin-4-yl)thiophene-2-carboxamide                                                 |    NLRP3    |      6.27     |
| 158  |                                                                                        Febuxostat                                                                                       |    NLRP3    |      6.27     |
| 159  |                   (2R,3R)-N^1^-[(1S)-2,2-DIMETHYL-1-(METHYLCARBAMOYL)PROPYL]-N^4^-HYDROXY-2-(2-METHYLPROPYL)-3-{[(1,3-THIAZOL-2-YLCARBONYL)AMINO]METHYL}BUTANEDIAMIDE                   |     ZBP1    |      6.27     |
| 160  |                                                      (2S)-1-{[5-(1H-Indazol-5-yl)-3-pyridinyl]oxy}-3-(7aH-indol-3-yl)-2-propanamine                                                     |    NLRP3    |      6.27     |
| 161  |                                                                                       Demegestone                                                                                       |     ZBP1    |      6.27     |
| 162  |                                                                                        Relacatib                                                                                        |    NLRP3    |      6.26     |
| 163  |                                                                                        Aprepitant                                                                                       |     ZBP1    |      6.26     |
| 164  |                                                                                        Calcitriol                                                                                       |    NLRP3    |      6.26     |
| 165  |                                                                                        Radotinib                                                                                        |    NLRP3    |      6.26     |
| 166  |                                                                       9,10-Deepithio-9,10-Didehydroacanthifolicin                                                                       |    NLRP3    |      6.26     |
| 167  |                                   N4-HYDROXY-2-ISOBUTYL-N1-(9-OXO-1,8-DIAZA-TRICYCLO[10.6.1.013,18]NONADECA-12(19),13,15,17-TETRAEN-10-YL)-SUCCINAMIDE                                  |    NLRP3    |      6.26     |
| 168  |                                                                                         CTS-1027                                                                                        |    NLRP3    |      6.25     |
| 169  |                            1-[3,3-Dimethyl-2-(2-Methylamino-Propionylamino)-Butyryl]-Pyrrolidine-2-Carboxylic Acid(1,2,3,4-Tetrahydro-Naphthalen-1-Yl)-Amide                            |    NLRP3    |      6.24     |
| 170  |                                                                                      Physostigmine                                                                                      |    NLRP3    |      6.24     |
| 171  |                                                                                       Agomelatine                                                                                       |     ZBP1    |      6.24     |
| 172  |                                                   N-[3-(N'-HYDROXYCARBOXAMIDO)-2-(2-METHYLPROPYL)-PROPANOYL]-O-TYROSINE-N-METHYLAMIDE                                                   |     ZBP1    |      6.23     |
| 173  |                                                                           2-Thiomethyl-3-Phenylpropanoic Acid                                                                           |     ZBP1    |      6.23     |
| 174  |                                                                                        Micafungin                                                                                       |    NLRP3    |      6.23     |
| 175  |                                                                                         Quinine                                                                                         |    NLRP3    |      6.22     |
| 176  |                                                                                        Quinidine                                                                                        |    NLRP3    |      6.22     |
| 177  |                                                                                       Dutogliptin                                                                                       |    NLRP3    |      6.22     |
| 178  |                                                                             acetylleucyl-leucyl-norleucinal                                                                             |     ZBP1    |      6.22     |
| 179  |                                                                                        Siponimod                                                                                        |    NLRP3    |      6.21     |
| 180  |                                                   N~2~-1H-benzimidazol-5-yl-N~4~-(3-cyclopropyl-1H-pyrazol-5-yl)pyrimidine-2,4-diamine                                                  |    NLRP3    |      6.21     |
| 181  |                                    2-{4-[4-({4-[2-methyl-1-(1-methylethyl)-1H-imidazol-5-yl]pyrimidin-2-yl}amino)phenyl]piperazin-1-yl}-2-oxoethanol                                    |     ZBP1    |      6.21     |
