| Rank |                                                                                        Drug Name                                                                                        | Target Name | Binding Score |
| 128  |                                                                                         RU79073                                                                                         |    NLRP3    |     11.70     |
| 129  |                                                                                    para-Coumaric Acid                                                                                   |    NLRP3    |     11.70     |
| 130  |                                           6-ethyl-5-[(2S)-1-(3-methoxypropyl)-2-phenyl-1,2,3,4-tetrahydroquinolin-7-yl]pyrimidine-2,4-diamine                                           |     ZBP1    |     11.70     |
| 131  |                                                                                        Diflunisal                                                                                       |    NLRP3    |     11.57     |
| 132  |                                                                  4,5-bis(4-methoxyphenyl)-2-thiophen-2-yl-1H-imidazole                                                                  |    NLRP3    |     11.54     |
| 133  |                                                                      N-[4-(4-nitrophenylphospho)butanoyl]-L-alanine                                                                     |     ZBP1    |     11.53     |
| 134  |                                                                                        Medrysone                                                                                        |     ZBP1    |     11.51     |
| 135  |                                                                    3-fluoro-N-1H-indol-5-yl-5-morpholin-4-ylbenzamide                                                                   |    NLRP3    |     11.44     |
| 136  |                                                                                        Lisinopril                                                                                       |     ZBP1    |     11.41     |
| 137  |                                                                           3-(1H-BENZIMIDAZOL-2-YL)-1H-INDAZOLE                                                                          |    NLRP3    |     11.37     |
| 138  |                                                                                       Desmopressin                                                                                      |     ZBP1    |     11.34     |
| 139  |                                                                                       Fotemustine                                                                                       |     ZBP1    |     11.34     |
| 140  |                                                                                         Morphine                                                                                        |    NLRP3    |     11.33     |
| 141  |                                             3ar,5r,6s,7r,7ar-5-Hydroxymethyl-2-Methyl-5,6,7,7a-Tetrahydro-3ah-Pyrano[3,2-D]Thiazole-6,7-Diol                                            |    NLRP3    |     11.27     |
| 142  |                                                                                       Vinorelbine                                                                                       |     ZBP1    |     11.22     |
| 143  |                                                      N-Alpha-(2-Naphthylsulfonyl)-N(3-Amidino-L-Phenylalaninyl)-4-Acetyl-Piperazine                                                     |     ZBP1    |     11.21     |
| 144  |                                                                                    Roxatidine acetate                                                                                   |    NLRP3    |     11.19     |
| 145  |                                                                                        Travoprost                                                                                       |    NLRP3    |     11.18     |
| 146  |                                                                                         FG-9041                                                                                         |     ZBP1    |     11.17     |
| 147  |                                                                                           UP5                                                                                           |    NLRP3    |     11.15     |
| 148  |                                                  N-(3-(8-CYANO-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZIN-2-YLAMINO)PHENYL)ACETAMIDE                                                  |    NLRP3    |     11.14     |
| 149  |                                                                                         Trospium                                                                                        |    NLRP3    |     11.13     |
| 150  |                                                                                      Phenylalanine                                                                                      |    NLRP3    |     11.13     |
| 151  |                                                                                  alpha-L-methyl-fucose                                                                                  |    NLRP3    |     11.12     |
| 152  |                                                                                       Cabozantinib                                                                                      |    NLRP3    |     11.12     |
| 153  |                                                                         5-ALPHA-PREGNANE-3-BETA-OL-HEMISUCCINATE                                                                        |     ZBP1    |     11.08     |
| 154  |                                                                                        Cidofovir                                                                                        |    NLRP3    |     11.06     |
| 155  |                                                                                         Imatinib                                                                                        |     ZBP1    |     11.06     |
| 156  |                                                                                       Tropicamide                                                                                       |     ZBP1    |     11.05     |
| 157  |                                                                                       Freselestat                                                                                       |     ZBP1    |     11.02     |
| 158  |                                                                                         M-Cresol                                                                                        |     ZBP1    |     11.01     |
| 159  |                                                   1-[4-(AMINOMETHYL)BENZOYL]-5'-FLUORO-1'H-SPIRO[PIPERIDINE-4,2'-QUINAZOLIN]-4'-AMINE                                                   |    NLRP3    |     10.99     |
| 160  |                                                                                 Uridine 5'-triphosphate                                                                                 |    NLRP3    |     10.99     |
| 161  |                                                                                       Hyoscyamine                                                                                       |     ZBP1    |     10.98     |
| 162  |                                                                                12-Hydroxydodecanoic Acid                                                                                |     ZBP1    |     10.90     |
| 163  |                                                                  2-(hydrazinocarbonyl)-3-phenyl-1H-indole-5-sulfonamide                                                                 |     ZBP1    |     10.88     |
| 164  |                                                                                        Goserelin                                                                                        |    NLRP3    |     10.87     |
| 165  |                                                                                     Brequinar Analog                                                                                    |     ZBP1    |     10.82     |
| 166  |                            {4-[(2S)-2-Acetamido-3-({(1S)-1-[3-carbamoyl-4-(cyclohexylmethoxy)phenyl]ethyl}amino)-3-oxopropyl]-2-phosphonophenoxy}acetic acid                            |     ZBP1    |     10.82     |
| 167  |                                                                                       PICEATANNOL                                                                                       |     ZBP1    |     10.81     |
| 168  |                                                                                        Amprenavir                                                                                       |     ZBP1    |     10.73     |
| 169  |                                                                                       Ceftazidime                                                                                       |    NLRP3    |     10.68     |
| 170  |                                                                                      Acetazolamide                                                                                      |    NLRP3    |     10.66     |
| 171  |                                                                                     Clavulanic acid                                                                                     |     ZBP1    |     10.65     |
| 172  |                                                    2-(2-QUINOLIN-3-YLPYRIDIN-4-YL)-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ONE                                                    |     ZBP1    |     10.64     |
| 173  |                                                                                       Regorafenib                                                                                       |    NLRP3    |     10.61     |
| 174  |                                                                                         Arginine                                                                                        |     ZBP1    |     10.61     |
| 175  |                                                                                       Trifluridine                                                                                      |    NLRP3    |     10.61     |
| 176  |                                                                                       Fidaxomicin                                                                                       |     ZBP1    |     10.60     |
| 177  |                                                                                        Metyrosine                                                                                       |    NLRP3    |     10.60     |
| 178  |                                                                                           ATP                                                                                           |     ZBP1    |     10.59     |
| 179  |                                                                                         Codeine                                                                                         |    NLRP3    |     10.59     |
| 180  |                                                                                        Methionine                                                                                       |     ZBP1    |     10.58     |
| 181  |                                                                                       Metaraminol                                                                                       |     ZBP1    |     10.58     |
| 182  |                                                                                       Metaraminol                                                                                       |    NLRP3    |     10.54     |
| 183  |                                                                                        Ulipristal                                                                                       |    NLRP3    |     10.52     |
| 184  |                                                N,N-DIETHYL-2-[(2-THIENYLCARBONYL)AMINO]-4,5,6,7-TETRAHYDRO-1-BENZOTHIOPHENE-3-CARBOXAMIDE                                               |    NLRP3    |     10.51     |
| 185  |                                                                                         GS 0573                                                                                         |    NLRP3    |     10.51     |
| 186  |                                                                                    Diethylstilbestrol                                                                                   |    NLRP3    |     10.51     |
| 187  |                                                                                        Aprepitant                                                                                       |    NLRP3    |     10.49     |
| 188  |                                                                                      Pyrimethamine                                                                                      |     ZBP1    |     10.48     |
| 189  |                                                                                        Conivaptan                                                                                       |     ZBP1    |     10.47     |
| 190  |                                                                                      Benzquinamide                                                                                      |     ZBP1    |     10.46     |
| 191  |                                                                                        Rofecoxib                                                                                        |    NLRP3    |     10.46     |
| 192  |                                                       1-[4-(AMINOSULFONYL)PHENYL]-1,6-DIHYDROPYRAZOLO[3,4-E]INDAZOLE-3-CARBOXAMIDE                                                      |    NLRP3    |     10.45     |
| 193  |                                                                 TRANS-(1S,2S)-2-AMINO-1,2,3,4-TETRAHYDRONAPHTHALEN-1-OL                                                                 |    NLRP3    |     10.42     |
| 194  |                                                                                     Rbt205 Inhibitor                                                                                    |     ZBP1    |     10.40     |
| 195  |                                                                                      Ergocalciferol                                                                                     |    NLRP3    |     10.39     |
| 196  |                                                                                        Tyrosinal                                                                                        |    NLRP3    |     10.36     |
| 197  |                                                               CARBOBENZYLOXY-(L)-LEUCINYL-(L)LEUCINYL METHOXYMETHYLKETONE                                                               |     ZBP1    |     10.31     |
| 198  |                                                                                       Alprostadil                                                                                       |    NLRP3    |     10.31     |
| 199  |                                                                                       Levallorphan                                                                                      |    NLRP3    |     10.30     |
