|  Rank |          Drug Name          | Target Name | Binding Score |
|  126  | BAYYCLWCHFVRLV-UHFFFAOYSA-N |  A0A6B9WHD5 |     26.26     |
|  127  | GXFAIFRPOKBQRV-QPEQYQDCSA-N |    P17763   |     26.25     |
|  128  | FAYAUAZLLLJJGH-UHFFFAOYSA-N |  A0A6B9WHD5 |     26.24     |
|  129  | MNHDKMDLOJSCGN-UHFFFAOYSA-N |  A0A6M3GXE4 |     26.23     |
|  130  | OHUHVTCQTUDPIJ-JYCIKRDWSA-N |  A0A6M3GXE4 |     26.20     |
|  131  | RXBWRFDZXRAEJT-SZNOJMITSA-N |    Q6YMS2   |     26.17     |
|  132  | RYBJORHCUPVNMB-UHFFFAOYSA-N |    P17763   |     26.15     |
|  133  | COVZYZSDYWQREU-UHFFFAOYSA-N |    Q6YMS2   |     26.15     |
|  134  | ZAJXXUDARPGGOC-UHFFFAOYSA-N |  A0A6B9WHJ8 |     26.11     |
|  135  | XCTYLCDETUVOIP-UHFFFAOYSA-N |    P29991   |     26.11     |
|  136  | KTEXNACQROZXEV-SLXBATTESA-N |    Q86825   |     26.03     |
|  137  | CXHKZHZLDMQGFF-ZSDSSEDPSA-N |  A0A6M3GXH9 |     26.03     |
|  138  | IPHKVWAKDXKJRE-UHFFFAOYSA-N |  A0A1S4F2S4 |     25.99     |
|  139  | WJUGGKGTCAVATA-UHFFFAOYSA-N |  A0A6B9WHL6 |     25.95     |
|  140  | UHRBTBZOWWGKMK-CVRLYYSRSA-N |    Q6YMS2   |     25.94     |
|  141  | DOTGPNHGTYJDEP-UHFFFAOYSA-N |    P17763   |     25.94     |
|  142  | ZCMFEWUYBFMLIN-UHFFFAOYSA-N |    P29991   |     25.93     |
|  143  | YQNWZWMKLDQSAC-UHFFFAOYSA-N |    Q6YMS7   |     25.93     |
|  144  | SRQKTCXJCCHINN-NYYWCZLTSA-N |    P29991   |     25.93     |
|  145  | YQNWZWMKLDQSAC-UHFFFAOYSA-N |  A0A1S4F2T6 |     25.93     |
|  146  | GBOQUHPYCRYKGV-UHFFFAOYSA-N |    Q6YMS4   |     25.89     |
|  147  | MJHOMTRKVMKCNE-NWDGAFQWSA-N |  A0A6B9WHL6 |     25.89     |
|  148  | AZEXWHKOMMASPA-UHFFFAOYSA-N |  A0A1S4F2T6 |     25.88     |
|  149  | NOMSFNRBXCWAIE-UHFFFAOYSA-N |    Q1A136   |     25.87     |
|  150  | MJHOMTRKVMKCNE-NWDGAFQWSA-N |  A0A6B9WHD5 |     25.86     |
|  151  | HVMKWKIPLGPYAR-UHFFFAOYSA-N |    Q6YMS1   |     25.86     |
|  152  | XBJBPGROQZJDOJ-UHFFFAOYSA-N |    Q6YMS7   |     25.85     |
|  153  | OIZSVTOIBNSVOS-UHFFFAOYSA-N |  A0A1S4F2T6 |     25.82     |
|  154  | WJUGGKGTCAVATA-UHFFFAOYSA-N |    Q6YMS2   |     25.80     |
|  155  | DWAFYCQODLXJNR-UHFFFAOYSA-L |  A0A6B9WHC8 |     25.78     |
|  156  | UJRRDDHEMZLWFI-UHFFFAOYSA-N |  A0A6M3GXH9 |     25.77     |
|  157  | WJLQPSZXCOYTHS-UHFFFAOYSA-N |    Q6YMS1   |     25.77     |
|  158  | XSIOKTWDEOJMGG-UHFFFAOYSA-O |  A0A6B9WHK4 |     25.76     |
|  159  | ZSDCIRYNTCVTMF-GIGWZHCTSA-N |  A0A6B9WHL6 |     25.75     |
|  160  | QDITZBLZQQZVEE-YBEGLDIGSA-N |  A0A1S4F2S4 |     25.71     |
|  161  | DWAFYCQODLXJNR-UHFFFAOYSA-L |  A0A6B9WHL6 |     25.71     |
|  162  | DWAFYCQODLXJNR-UHFFFAOYSA-L |    Q6YMS1   |     25.69     |
|  163  | DWAFYCQODLXJNR-UHFFFAOYSA-L |    Q6YMS2   |     25.69     |
|  164  | DWAFYCQODLXJNR-UHFFFAOYSA-L |    P27915   |     25.64     |
|  165  | IPWKIXLWTCNBKN-ZCFIWIBFSA-N |    P27915   |     25.61     |
|  166  | VPBYZLCHOKSGRX-UHFFFAOYSA-N |  A0A6B9WHK4 |     25.53     |
|  167  | ACAXGYADTLFREX-CQSZACIVSA-N |    Q6YMS1   |     25.53     |
|  168  | CLPSAAPUJUVQPP-UHFFFAOYSA-N |  A0A6M3GXH9 |     25.52     |
|  169  | FIVSJYGQAIEMOC-ZGNKEGEESA-N |    Q6YMS1   |     25.51     |
|  170  | NHHQJBCNYHBUSI-UHFFFAOYSA-N |    Q6YMS3   |     25.50     |
|  171  | FNSHYEAUAUHIMB-UHFFFAOYSA-N |    Q6YMS1   |     25.49     |
|  172  | NOMSFNRBXCWAIE-UHFFFAOYSA-N |  A0A6M3GXH9 |     25.46     |
|  173  | DBOZSKOENGSGEJ-UHFFFAOYSA-N |  A0A1S4F2S4 |     25.46     |
|  174  | UCFGDBYHRUNTLO-QHCPKHFHSA-N |  A0A6M3GXE4 |     25.45     |
|  175  | AZZRFSWIWLKNLQ-UHFFFAOYSA-N |    Q6YMS7   |     25.41     |
|  176  | IPWKIXLWTCNBKN-ZCFIWIBFSA-N |  A0A6M3GXE4 |     25.40     |
|  177  | YSXKPIUOCJLQIE-UHFFFAOYSA-N |    Q86825   |     25.39     |
|  178  | WIOGLCCGCVXFCT-YZPBMOCRSA-N |    P29990   |     25.37     |
|  179  | HPHBOJANXDKUQD-UHFFFAOYSA-N |  A0A6B9WHD5 |     25.37     |
|  180  | BEUQXVWXFDOSAQ-UHFFFAOYSA-N |  A0A6M3GXE4 |     25.33     |
|  181  | MUKSDTOOLRNSIO-QMMMGPOBSA-N |    Q86825   |     25.33     |
|  182  | AYUNIORJHRXIBJ-BGGMETADSA-N |    Q6YMS3   |     25.31     |
|  183  | JLPYLHLUHJOPNL-UHFFFAOYSA-N |    P29990   |     25.30     |
|  184  | WZHKXNSOCOQYQX-FUAFALNISA-N |  A0A6M3GXE4 |     25.30     |
|  185  | HAYYBYPASCDWEQ-UHFFFAOYSA-N |  A0A6B9WHC8 |     25.29     |
|  186  | SNHCRNMVYDHVDT-UHFFFAOYSA-N |    P17763   |     25.29     |
|  187  | ZGFJFBOLVLFLLN-MOLVWPNASA-N |  A0A6B9WHD5 |     25.26     |
|  188  | YECRYLBCIYSJSO-UHFFFAOYSA-N |    Q6YMS7   |     25.23     |
|  189  | CDOOFZZILLRUQH-GDLZYMKVSA-N |  A0A6B9WHH1 |     25.21     |
|  190  | ZAJXXUDARPGGOC-UHFFFAOYSA-N |  A0A1S4F2T6 |     25.20     |
|  191  | KDLRVYVGXIQJDK-NOWPCOIGSA-N |    P27915   |     25.14     |
|  192  | CSBQPRGTYHAYKS-AATRIKPKSA-N |  A0A1S4F2T6 |     25.09     |
|  193  | RGCVKNLCSQQDEP-UHFFFAOYSA-N |  A0A6B9WHJ8 |     25.09     |
|  194  | HPHBOJANXDKUQD-UHFFFAOYSA-N |  A0A6M3GXH9 |     25.04     |
|  195  | AUJXLBOHYWTPFV-UHFFFAOYSA-N |    Q1A136   |     25.03     |
|  196  | DKOQGJHPHLTOJR-YSMPRRRNSA-O |    Q6YMS2   |     24.99     |
|  197  | ZPEIMTDSQAKGNT-UHFFFAOYSA-N |  A0A6B9WHK4 |     24.94     |
|  198  | GKIRPKYJQBWNGO-OCEACIFDSA-N |    Q6YMS7   |     24.93     |
|  199  | AZZRFSWIWLKNLQ-UHFFFAOYSA-N |  A0A6B9WHC8 |     24.93     |
|  200  | BEJJGVDFQORITE-UHFFFAOYSA-N |    Q6YMS1   |     24.90     |
|  201  | LEZWWPYKPKIXLL-UHFFFAOYSA-N |  A0A6B9WHL6 |     24.87     |
|  202  | BZGHPHUNZKSCKZ-UHFFFAOYSA-N |  A0A1S4F2S4 |     24.81     |
|  203  | QSTYMRMEJNQSJW-UHFFFAOYSA-N |  A0A6M3GXE4 |     24.79     |
|  204  | JHBWYQRKOUBPCA-UHFFFAOYSA-N |    P29991   |     24.73     |
|  205  | KMNLXCBYBKHKSK-BKMJKUGQSA-N |  A0A6B9WHD5 |     24.66     |
|  206  | IVBHGBMCVLDMKU-DZZKQEIESA-N |    Q6YMS2   |     24.62     |
|  207  | RPVGLMKJGQMQSN-UHFFFAOYSA-N |    P27915   |     24.59     |
|  208  | HCIBTBXNLVOFER-UHFFFAOYSA-N |  A0A6M3GXE4 |     24.52     |
|  209  | BHXLLRXDAYEMPP-SBGRAJFYSA-O |  A0A1S4F2S4 |     24.52     |
|  210  | JENWDDCMEATQSR-ONSKYXJOSA-N |  A0A6B9WHD5 |     24.51     |
|  211  | ODKNJVUHOIMIIZ-RRKCRQDMSA-N |    Q6YMS2   |     24.50     |
|  212  | BKJIXTWSNXCKJH-UHFFFAOYSA-N |    Q6YMS2   |     24.48     |
|  213  | CTAHRHRYCPEDSR-UHFFFAOYSA-N |    P17763   |     24.46     |
|  214  | BHXLLRXDAYEMPP-FANKHUQVSA-O |    Q6YMS4   |     24.46     |
|  215  | XDZKBRJLTGRPSS-BGZQYGJUSA-N |    P29990   |     24.37     |
|  216  | SWXOGPJRIDTIRL-DOUNNPEJSA-N |  A0A6B9WHJ8 |     24.31     |
|  217  | NZCRJKRKKOLAOJ-XRCRFVBUSA-N |    Q86825   |     24.25     |
|  218  | ULRDYYKSPCRXAJ-KRWDZBQOSA-N |  A0A6M3GXE4 |     24.18     |
|  219  | RTIZZWMBGKGLFO-YWQXDYITSA-N |  A0A6B9WHD5 |     24.16     |
|  220  | CZFFBEXEKNGXKS-UHFFFAOYSA-N |    Q6YMS3   |     24.13     |
|  221  | CTPKSRZFJSJGML-UHFFFAOYSA-N |  A0A6M3GXE4 |     24.10     |
|  222  | BFCDFTHTSVTWOG-YLJYHZDGSA-N |    P29990   |     24.08     |
|  223  | OVDSPTSBIQCAIN-UHFFFAOYSA-N |    Q6YMS7   |     24.06     |
|  224  | DWGXUDUOJPYAOR-UHFFFAOYSA-N |    P17763   |     24.02     |
|  225  | SQGYOTSLMSWVJD-UHFFFAOYSA-N |    Q6YMS7   |     24.00     |
|  226  | ZHLWZRQBFUUDMG-PWABEOQWSA-J |  A0A1S4F2S4 |     23.98     |
|  227  | OVEVHVURWWTPFC-UHFFFAOYSA-N |  A0A6B9WHH1 |     23.96     |
|  228  | WQUZPRFCWILZJO-AREMUKBSSA-N |    Q86825   |     23.92     |
|  229  | NXKOWQUWRFWFDS-NOZJJQNGSA-N |    P17763   |     23.85     |
|  230  | AGOYDEPGAOXOCK-KCBOHYOISA-N |    Q86825   |     23.84     |
|  231  | KAZMQKPLIPWQNO-UHFFFAOYSA-N |    Q6YMS1   |     23.83     |
|  232  | MNABRWLVTSGIMU-FQEVSTJZSA-N |    P29991   |     23.82     |
|  233  | OEXJBTRYLHGHNY-UHFFFAOYSA-N |    P29990   |     23.80     |
|  234  | ILAYIAGXTHKHNT-UHFFFAOYSA-N |    Q6YMS3   |     23.75     |
|  235  | QRJJEGAJXVEBNE-HKOYGPOVSA-N |    Q1A136   |     23.71     |
|  236  | WQUZPRFCWILZJO-AREMUKBSSA-N |    P29990   |     23.66     |
|  237  | VKHAHZOOUSRJNA-GCNJZUOMSA-N |    P17763   |     23.64     |
|  238  | XDXDZDZNSLXDNA-TZNDIEGXSA-N |    P27915   |     23.63     |
|  239  | QMOQDXXLQFOVNP-UHFFFAOYSA-N |  A0A6B9WHJ8 |     23.61     |
|  240  | FNSHYEAUAUHIMB-UHFFFAOYSA-N |    Q6YMS7   |     23.59     |
|  241  | CVEGTZWWWRJCFK-UHFFFAOYSA-N |  A0A6B9WHL6 |     23.59     |
