| Rank |                                                                                        Drug Name                                                                                        | Target Name | Binding Score |
| 164  |                                                                                       Fexofenadine                                                                                      |    NLRP3    |      7.90     |
| 165  |                                                                                         Lobeline                                                                                        |    NLRP3    |      7.90     |
| 166  |                                                                                        Saredutant                                                                                       |    NLRP3    |      7.89     |
| 167  |                                                                                       Macimorelin                                                                                       |     ZBP1    |      7.89     |
| 168  |                                                                   3-(6-HYDROXY-NAPHTHALEN-2-YL)-BENZO[D]ISOOXAZOL-6-OL                                                                  |    NLRP3    |      7.89     |
| 169  |                                                                                        Tenoxicam                                                                                        |    NLRP3    |      7.89     |
| 170  |                                                                                         HM-30181                                                                                        |    NLRP3    |      7.89     |
| 171  |                                                                    N~3~-[3-(1H-INDOL-6-YL)BENZYL]PYRIDINE-2,3-DIAMINE                                                                   |    NLRP3    |      7.88     |
| 172  |                                                                               Uridine diphosphate glucose                                                                               |    NLRP3    |      7.88     |
| 173  |                                                                                        Silibinin                                                                                        |     ZBP1    |      7.88     |
| 174  |                                                                                        Vercirnon                                                                                        |    NLRP3    |      7.87     |
| 175  |                                                                                        Ketoprofen                                                                                       |    NLRP3    |      7.87     |
| 176  |                                                                                        Quetiapine                                                                                       |     ZBP1    |      7.87     |
| 177  |                                                                                        Biperiden                                                                                        |     ZBP1    |      7.87     |
| 178  |                                                                                        Saredutant                                                                                       |     ZBP1    |      7.86     |
| 179  |                                                                                     Balanol Analog 1                                                                                    |     ZBP1    |      7.86     |
| 180  |                                                                                         HM-30181                                                                                        |     ZBP1    |      7.86     |
| 181  |                                                                                     Difluocortolone                                                                                     |     ZBP1    |      7.86     |
| 182  |                                                                 6-{4-[4-(4-CHLOROPHENYL)PIPERIDIN-4-YL]PHENYL}-9H-PURINE                                                                |    NLRP3    |      7.86     |
| 183  |                                                                                        Mexazolam                                                                                        |     ZBP1    |      7.86     |
| 184  |                                     6-CHLORO-N-{(3S)-1-[(1S)-1-METHYL-2-(4-MORPHOLINYL)-2-OXO ETHYL]-2-OXO-3-PYRROLIDINYL}-2-NAPHTHALENESULFONAMIDE                                     |     ZBP1    |      7.86     |
| 185  |                                                                                       Pomalidomide                                                                                      |     ZBP1    |      7.85     |
| 186  |                                                                                         Esculin                                                                                         |    NLRP3    |      7.85     |
| 187  |                                                                                       Clocortolone                                                                                      |     ZBP1    |      7.85     |
| 188  |                                                                                       Darglitazone                                                                                      |     ZBP1    |      7.84     |
| 189  |                                                                                        Lornoxicam                                                                                       |    NLRP3    |      7.84     |
| 190  |                                                                                         Iclaprim                                                                                        |     ZBP1    |      7.84     |
| 191  |                                                                               Ferric pyrophosphate citrate                                                                              |     ZBP1    |      7.84     |
| 192  |                                                                                       Fexofenadine                                                                                      |     ZBP1    |      7.84     |
| 193  |                                                                                       Homatropine                                                                                       |    NLRP3    |      7.83     |
| 194  |                                                                                        Calcitriol                                                                                       |     ZBP1    |      7.83     |
| 195  |                                                                                       Tazemetostat                                                                                      |     ZBP1    |      7.83     |
| 196  |                                                                                         Curcumin                                                                                        |    NLRP3    |      7.83     |
| 197  |                                                                            3-Carbamimidamido-1,1-diphenylurea                                                                           |    NLRP3    |      7.83     |
| 198  |                                                                                       Asimadoline                                                                                       |    NLRP3    |      7.82     |
| 199  |                                                                                       Antrafenine                                                                                       |     ZBP1    |      7.82     |
