| Rank |                                                                                        Drug Name                                                                                        | Target Name | Binding Score |
| 163  |                                                                                        Nafarelin                                                                                        |     ZBP1    |     15.78     |
| 164  |                                                  2-(CYCLOHEXYLMETHYLAMINO)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE                                                 |    NLRP3    |     15.77     |
| 165  |                                                D-phenylalanyl-N-[(1S)-4-{[amino(iminio)methyl]amino}-1-(chloroacetyl)butyl]-L-prolinamide                                               |     ZBP1    |     15.74     |
| 166  |                                                                                       Epicriptine                                                                                       |    NLRP3    |     15.73     |
| 167  |                                                                                       Eflornithine                                                                                      |    NLRP3    |     15.72     |
| 168  |                                                                                       Trifluridine                                                                                      |    NLRP3    |     15.58     |
| 169  |                                                                                      Phenothiazine                                                                                      |    NLRP3    |     15.58     |
| 170  |                                                                                     Methyclothiazide                                                                                    |    NLRP3    |     15.57     |
| 171  |                                                                                        Naltrexone                                                                                       |    NLRP3    |     15.51     |
| 172  |                                       (4R)-7,8-dichloro-1',9-dimethyl-1-oxo-1,2,4,9-tetrahydrospiro[beta-carboline-3,4'-piperidine]-4-carbonitrile                                      |    NLRP3    |     15.48     |
| 173  |                                                                                        Radezolid                                                                                        |     ZBP1    |     15.46     |
| 174  |                                                                                        Doxazosin                                                                                        |     ZBP1    |     15.46     |
| 175  |                                              3-(1H-indol-3-yl)-4-{1-[2-(1-methylpyrrolidin-2-yl)ethyl]-1H-indol-3-yl}-1H-pyrrole-2,5-dione                                              |     ZBP1    |     15.34     |
| 176  |                                                                               Dexamethasone isonicotinate                                                                               |    NLRP3    |     15.34     |
| 177  |                                                                           5'-deoxy-5'-piperidin-1-ylthymidine                                                                           |     ZBP1    |     15.23     |
| 178  |                                                        (2S)-2-(3-bromophenyl)-3-(5-chloro-2-hydroxyphenyl)-1,3-thiazolidin-4-one                                                        |    NLRP3    |     15.20     |
| 179  |                                             O-(((1R)-((N-(PHENYL-METHOXY-CARBONYL)-ALANYL)-AMINO)METHYL)HYDROXYPHOSPHINYL)3-L-PHENYLLACTATE                                             |     ZBP1    |     15.19     |
| 180  |                                                                                        Tixocortol                                                                                       |    NLRP3    |     15.13     |
| 181  |                                                                                     Clavulanic acid                                                                                     |    NLRP3    |     15.10     |
| 182  |                                                           1-tert-butyl-3-(3-methylbenzyl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine                                                           |     ZBP1    |     15.07     |
| 183  |                                                                                     Andrographolide                                                                                     |     ZBP1    |     15.03     |
| 184  |                                                           1-tert-butyl-3-(3-methylbenzyl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine                                                           |    NLRP3    |     14.97     |
| 185  |                                                                                        Pinaverium                                                                                       |     ZBP1    |     14.93     |
| 186  |                                                                                        Protokylol                                                                                       |    NLRP3    |     14.93     |
| 187  |                                                                                       Voxilaprevir                                                                                      |     ZBP1    |     14.93     |
| 188  |                           (1S,3S,5S)-2-{(2S)-2-amino-2-[(1R,3S,5R,7S)-3-hydroxytricyclo[3.3.1.1~3,7~]dec-1-yl]acetyl}-2-azabicyclo[3.1.0]hexane-3-carbonitrile                          |    NLRP3    |     14.92     |
| 189  |                                                                                      Chlorphenesin                                                                                      |    NLRP3    |     14.90     |
| 190  |                                                                                       Macimorelin                                                                                       |    NLRP3    |     14.88     |
| 191  |                                               2-(ETHOXYMETHYL)-4-(4-FLUOROPHENYL)-3-[2-(2-HYDROXYPHENOXY)PYRIMIDIN-4-YL]ISOXAZOL-5(2H)-ONE                                              |     ZBP1    |     14.86     |
| 192  |                                                                                        Rifalazil                                                                                        |    NLRP3    |     14.85     |
| 193  |                               N-{1-[(1-carbamoylcyclopropyl)methyl]piperidin-4-yl}-N-cyclopropyl-4-[(1S)-2,2,2-trifluoro-1-hydroxy-1-methylethyl]benzamide                              |    NLRP3    |     14.83     |
| 194  |                                                                                       Implitapide                                                                                       |     ZBP1    |     14.76     |
| 195  |                                                                                       Glecaprevir                                                                                       |    NLRP3    |     14.73     |
| 196  |                                                                                         Cefdinir                                                                                        |    NLRP3    |     14.72     |
| 197  |                                                                                        Conivaptan                                                                                       |     ZBP1    |     14.68     |
| 198  |                                                                                        Remikiren                                                                                        |     ZBP1    |     14.59     |
| 199  |                                                          (9aS)-4-bromo-9a-butyl-7-hydroxy-1,2,9,9a-tetrahydro-3H-fluoren-3-one                                                          |     ZBP1    |     14.58     |
